ESNTL_ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ROAD_NM_CD,FCLTY_ROAD_NM_ADDR,LNM_ADDR,ADDR_ENG_NM,ADSTRD_CD,BULD_NM,BULD_MANAGE_CD,TEL_NO,ZIP_NO,HMPG_URL,FCLTY_LA,FCLTY_LO,ORIGIN_NM,DSPSN_TOILET_AT,ADIT_DC,UPDT_DT,REGIST_DT
KCDCOPO22N000001321,관광지,축제,2018 광복기념음악회,41,경기도,41171,안양시 만안구,4117110100,,4.11713E+11,경기도 안양시 만안구 병목안로 215(안양동),경기도 안양시 만안구 안양동 산82-2 병목안시민공원관리사무소,"215 Byeongmogan-ro, Manan-gu, Anyang-si, Gyeonggi-do",4117110100,병목안시민공원관리사무소,4.11711E+24,031-687-0500,14023,,37.3852889,126.9076745,공공데이터,,,20230207,20230207
KCDCOPO22N000001322,관광지,축제,2018 안양 시민축제,41,경기도,41173,안양시 동안구,4117310300,,4.11733E+11,경기도 안양시 동안구 관평로 149(평촌동),경기도 안양시 동안구 평촌동 895 중앙공원관리부속,"149 Gwanpyeong-ro, Dongan-gu, Anyang-si, Gyeonggi-do",4117310300,중앙공원관리부속,4.11731E+24,031-687-0500,14067,,37.3901373,126.9613302,공공데이터,,,20230207,20230207
KCDCOPO22N000001323,관광지,축제,2019 안양충훈벚꽃축제,41,경기도,41171,안양시 만안구,4117110200,,4.11713E+11,경기도 안양시 만안구 석수로 159(석수동),경기도 안양시 만안구 석수동 797,"159 Seoksu-ro, Manan-gu, Anyang-si, Gyeonggi-do",4117110200,,4.11711E+24,031-687-0500,13975,,37.4046153,126.8961574,공공데이터,,,20230207,20230207
KCDCOPO22N000001324,관광지,축제,2019 안양여성축제,41,경기도,41173,안양시 동안구,4117310300,,4.11733E+11,경기도 안양시 동안구 관평로 149(평촌동),경기도 안양시 동안구 평촌동 895 중앙공원관리부속,"149 Gwanpyeong-ro, Dongan-gu, Anyang-si, Gyeonggi-do",4117310300,중앙공원관리부속,4.11731E+24,031-687-0500,14067,,37.3901373,126.9613302,공공데이터,,,20230207,20230207
KCDCOPO22N000001325,관광지,축제,2019 광복기념음악회,41,경기도,41171,안양시 만안구,4117110100,,4.11713E+11,경기도 안양시 만안구 병목안로 215(안양동),경기도 안양시 만안구 안양동 산82-2 병목안시민공원관리사무소,"215 Byeongmogan-ro, Manan-gu, Anyang-si, Gyeonggi-do",4117110100,병목안시민공원관리사무소,4.11711E+24,031-687-0500,14023,,37.3852889,126.9076745,공공데이터,,,20230207,20230207
KCDCOPO22N000001326,관광지,축제,2019 안양 시민축제,41,경기도,41173,안양시 동안구,4117310300,,4.11733E+11,경기도 안양시 동안구 관평로 149(평촌동),경기도 안양시 동안구 평촌동 895 중앙공원관리부속,"149 Gwanpyeong-ro, Dongan-gu, Anyang-si, Gyeonggi-do",4117310300,중앙공원관리부속,4.11731E+24,031-687-0500,14067,,37.3901373,126.9613302,공공데이터,,,20230207,20230207
KCDCOPO22N000001327,관광지,축제,2021 안양시민축제 <우선멈춤>,41,경기도,41173,안양시 동안구,4117310300,,4.11733E+11,경기도 안양시 동안구 관평로 149(평촌동),경기도 안양시 동안구 평촌동 895 중앙공원관리부속,"149 Gwanpyeong-ro, Dongan-gu, Anyang-si, Gyeonggi-do",4117310300,중앙공원관리부속,4.11731E+24,031-687-0500,14067,,37.3901373,126.9613302,공공데이터,,,20230207,20230207
KCDCOPO22N000001328,관광지,축제,2022 안양시민축제 <우선멈춤>,41,경기도,41173,안양시 동안구,4117310300,,4.11733E+11,경기도 안양시 동안구 관평로 149(평촌동),경기도 안양시 동안구 평촌동 895 중앙공원관리부속,"149 Gwanpyeong-ro, Dongan-gu, Anyang-si, Gyeonggi-do",4117310300,중앙공원관리부속,4.11731E+24,031-687-0500,14067,,37.3901373,126.9613302,공공데이터,,,20230207,20230207
KCDCOPO22N000001329,관광지,축제,제1회 상록수문화제,41,경기도,41271,안산시 상록구,4127110400,,4.12714E+11,경기도 안산시 상록구 샘골서길 64(본오동),경기도 안산시 상록구 본오동 879-4 최용신기념관,"64 Saemgolseo-gil, Sangnok-gu, Ansan-si, Gyeonggi-do",4127110400,최용신기념관,4.12711E+24,031-481-3040,15539,,37.299644,126.8627402,공공데이터,,,20230207,20230207
KCDCOPO22N000001330,관광지,축제,제2회 상록수문화제,41,경기도,41271,안산시 상록구,4127110400,,4.12714E+11,경기도 안산시 상록구 샘골서길 64(본오동),경기도 안산시 상록구 본오동 879-4 최용신기념관,"64 Saemgolseo-gil, Sangnok-gu, Ansan-si, Gyeonggi-do",4127110400,최용신기념관,4.12711E+24,031-481-3040,15539,,37.299644,126.8627402,공공데이터,,,20230207,20230207
KCDCOPO22N000001331,관광지,축제,안산국제거리극축제,41,경기도,41273,안산시 단원구,4127310100,,4.12732E+11,경기도 안산시 단원구 광덕대로 157(고잔동),경기도 안산시 단원구 고잔동 800,"157 Gwangdeok-daero, Danwon-gu, Ansan-si, Gyeonggi-do",4127310100,,4.12731E+24,031-481-4030,15471,,37.310742,126.829822,공공데이터,,,20230207,20230207
KCDCOPO22N000001332,관광지,축제,여르미오페스티벌,41,경기도,41273,안산시 단원구,4127310100,,4.12732E+11,경기도 안산시 단원구 광덕대로 157(고잔동),경기도 안산시 단원구 고잔동 800,"157 Gwangdeok-daero, Danwon-gu, Ansan-si, Gyeonggi-do",4127310100,,4.12731E+24,031-481-4030,15471,,37.310742,126.829822,공공데이터,,,20230207,20230207
KCDCOPO22N000001333,관광지,축제,제3회 상록수문화제,41,경기도,41271,안산시 상록구,4127110400,,4.12714E+11,경기도 안산시 상록구 샘골서길 64(본오동),경기도 안산시 상록구 본오동 879-4 최용신기념관,"64 Saemgolseo-gil, Sangnok-gu, Ansan-si, Gyeonggi-do",4127110400,최용신기념관,4.12711E+24,031-481-3040,15539,,37.299644,126.8627402,공공데이터,,,20230207,20230207
KCDCOPO22N000001334,관광지,축제,안산국제거리극축제,41,경기도,41273,안산시 단원구,4127310100,,4.12732E+11,경기도 안산시 단원구 광덕대로 157(고잔동),경기도 안산시 단원구 고잔동 800,"157 Gwangdeok-daero, Danwon-gu, Ansan-si, Gyeonggi-do",4127310100,,4.12731E+24,031-481-4030,15471,,37.310742,126.829822,공공데이터,,,20230207,20230207
KCDCOPO22N000001335,관광지,축제,여르미오페스티벌,41,경기도,41273,안산시 단원구,4127310100,,4.12733E+11,경기도 안산시 단원구 화랑로 312(고잔동),경기도 안산시 단원구 고잔동 817 안산문화예술의전당,"312 Hwarang-ro, Danwon-gu, Ansan-si, Gyeonggi-do",4127310100,안산문화예술의전당,4.12731E+24,031-481-4030,15355,,37.318426,126.823108,공공데이터,,,20230207,20230207
KCDCOPO22N000001336,관광지,축제,제4회 상록수문화제,41,경기도,41271,안산시 상록구,4127110400,,4.12714E+11,경기도 안산시 상록구 샘골서길 64(본오동),경기도 안산시 상록구 본오동 879-4 최용신기념관,"64 Saemgolseo-gil, Sangnok-gu, Ansan-si, Gyeonggi-do",4127110400,최용신기념관,4.12711E+24,031-481-3040,15539,,37.299644,126.8627402,공공데이터,,,20230207,20230207
KCDCOPO22N000001337,관광지,축제,안산국제거리극축제,41,경기도,41273,안산시 단원구,4127310100,,4.12732E+11,경기도 안산시 단원구 광덕대로 157(고잔동),경기도 안산시 단원구 고잔동 800,"157 Gwangdeok-daero, Danwon-gu, Ansan-si, Gyeonggi-do",4127310100,,4.12731E+24,031-481-4030,15471,,37.310742,126.829822,공공데이터,,,20230207,20230207
KCDCOPO22N000001338,관광지,축제,제5회 상록수문화제,41,경기도,41271,안산시 상록구,4127110400,,4.12714E+11,경기도 안산시 상록구 샘골서길 64(본오동),경기도 안산시 상록구 본오동 879-4 최용신기념관,"64 Saemgolseo-gil, Sangnok-gu, Ansan-si, Gyeonggi-do",4127110400,최용신기념관,4.12711E+24,031-481-3040,15539,,37.299644,126.8627402,공공데이터,,,20230207,20230207
KCDCOPO22N000001339,관광지,축제,안산국제거리극축제,41,경기도,41273,안산시 단원구,4127310100,,4.12732E+11,경기도 안산시 단원구 광덕대로 157(고잔동),경기도 안산시 단원구 고잔동 800,"157 Gwangdeok-daero, Danwon-gu, Ansan-si, Gyeonggi-do",4127310100,,4.12731E+24,031-481-4030,15471,,37.310742,126.829822,공공데이터,,,20230207,20230207
KCDCOPO22N000001340,관광지,축제,여르미오페스티벌,41,경기도,41273,안산시 단원구,4127310100,,4.12733E+11,경기도 안산시 단원구 화랑로 312(고잔동),경기도 안산시 단원구 고잔동 817 안산문화예술의전당,"312 Hwarang-ro, Danwon-gu, Ansan-si, Gyeonggi-do",4127310100,안산문화예술의전당,4.12731E+24,031-481-4030,15355,,37.318426,126.823108,공공데이터,,,20230207,20230207
KCDCOPO22N000001341,관광지,축제,제6회 상록수문화제,41,경기도,41271,안산시 상록구,4127110400,,4.12714E+11,경기도 안산시 상록구 샘골서길 64(본오동),경기도 안산시 상록구 본오동 879-4 최용신기념관,"64 Saemgolseo-gil, Sangnok-gu, Ansan-si, Gyeonggi-do",4127110400,최용신기념관,4.12711E+24,031-481-3040,15539,,37.299644,126.8627402,공공데이터,,,20230207,20230207
KCDCOPO22N000001342,관광지,축제,안산국제거리극축제,41,경기도,41273,안산시 단원구,4127310100,,4.12732E+11,경기도 안산시 단원구 광덕대로 157(고잔동),경기도 안산시 단원구 고잔동 800,"157 Gwangdeok-daero, Danwon-gu, Ansan-si, Gyeonggi-do",4127310100,,4.12731E+24,031-481-4030,15471,,37.310742,126.829822,공공데이터,,,20230207,20230207
KCDCOPO22N000001343,관광지,축제,제7회 상록수문화제,41,경기도,41271,안산시 상록구,4127110400,,4.12714E+11,경기도 안산시 상록구 샘골서길 64(본오동),경기도 안산시 상록구 본오동 879-4 최용신기념관,"64 Saemgolseo-gil, Sangnok-gu, Ansan-si, Gyeonggi-do",4127110400,최용신기념관,4.12711E+24,031-481-3040,15539,,37.299644,126.8627402,공공데이터,,,20230207,20230207
KCDCOPO22N000001344,관광지,축제,안산국제거리극축제,41,경기도,41273,안산시 단원구,4127310100,,4.12733E+11,경기도 안산시 단원구 화랑로 312(고잔동),경기도 안산시 단원구 고잔동 817 안산문화예술의전당,"312 Hwarang-ro, Danwon-gu, Ansan-si, Gyeonggi-do",4127310100,안산문화예술의전당,4.12731E+24,031-481-4030,15355,,37.3184265,126.8231075,공공데이터,,,20230207,20230207
KCDCOPO22N000001345,관광지,축제,여르미오페스티벌,41,경기도,41273,안산시 단원구,4127310100,,4.12733E+11,경기도 안산시 단원구 화랑로 312(고잔동),경기도 안산시 단원구 고잔동 817 안산문화예술의전당,"312 Hwarang-ro, Danwon-gu, Ansan-si, Gyeonggi-do",4127310100,안산문화예술의전당,4.12731E+24,031-481-4030,15355,,37.318426,126.823108,공공데이터,,,20230207,20230207
KCDCOPO22N000001346,관광지,축제,여르미오페스티벌,41,경기도,41273,안산시 단원구,4127310100,,4.12733E+11,경기도 안산시 단원구 화랑로 312(고잔동),경기도 안산시 단원구 고잔동 817 안산문화예술의전당,"312 Hwarang-ro, Danwon-gu, Ansan-si, Gyeonggi-do",4127310100,안산문화예술의전당,4.12731E+24,031-481-4030,15355,,37.318426,126.823108,공공데이터,,,20230207,20230207
KCDCOPO22N000001347,관광지,축제,허준축제(코로나로 인해 전체 일정 취소),11,서울특별시,11500,강서구,1150010400,,1.15004E+11,서울특별시 강서구 허준로5길 42(가양동),서울특별시 강서구 가양동 1471 허준공원관리사무실,"42 Heojun-ro 5-gil, Gangseo-gu, Seoul",1150010400,허준공원관리사무실,1.15001E+24,02-2600-6455,7525,,37.5675987,126.8537291,공공데이터,,,20230207,20230207
KCDCOPO22N000001348,관광지,축제,2022년 연제고분판타지 왕가의행렬전,26,부산광역시,26470,연제구,2647010100,,2.64703E+11,부산광역시 연제구 세병로 84(거제동),부산광역시 연제구 거제동 1466-24,"84 Sebyeong-ro, Yeonje-gu, Busan",2647010100,,2.64701E+24,051-665-4065,47516,,35.1958806,129.082826,공공데이터,,,20230207,20230207
KCDCOPO22N000001349,관광지,축제,용인 청년 문화 축제 <2022 아트로드>,41,경기도,41461,용인시 처인구,4146110300,,4.14612E+11,경기도 용인시 처인구 동백죽전대로 61(삼가동),경기도 용인시 처인구 삼가동 28-6 용인미르스타디움,"61 Dongbaekjukjeon-daero, Cheoin-gu, Yongin-si, Gyeonggi-do",4146110300,용인미르스타디움,4.14611E+24,031-323-6346,16997,,37.2496234,127.1651613,공공데이터,,,20230207,20230207
KCDCOPO22N000001350,관광지,축제,"용인어린이상상의숲 어린이 주간 특별 행사 <오, 오 상상이상>",41,경기도,41461,용인시 처인구,4146110300,,4.14612E+11,경기도 용인시 처인구 동백죽전대로 61(삼가동),경기도 용인시 처인구 삼가동 28-6 용인미르스타디움,"61 Dongbaekjukjeon-daero, Cheoin-gu, Yongin-si, Gyeonggi-do",4146110300,용인미르스타디움,4.14611E+24,031-323-6500,16997,,37.2496234,127.1651613,공공데이터,,,20230207,20230207
KCDCOPO22N000001351,관광지,축제,용인어린이상상의숲 가을특별행사 온 가족이 함께하는<상상북크닉>,41,경기도,41461,용인시 처인구,4146110300,,4.14612E+11,경기도 용인시 처인구 동백죽전대로 61(삼가동),경기도 용인시 처인구 삼가동 28-6 용인미르스타디움,"61 Dongbaekjukjeon-daero, Cheoin-gu, Yongin-si, Gyeonggi-do",4146110300,용인미르스타디움,4.14611E+24,031-323-6500,16997,,37.2496234,127.1651613,공공데이터,,,20230207,20230207
KCDCOPO22N000001352,관광지,축제,포은문화제,41,경기도,41461,용인시 처인구,4146110300,,4.14612E+11,경기도 용인시 처인구 중부대로 1199(삼가동),경기도 용인시 처인구 삼가동 556 용인시청,"1199 Jungbu-daero, Cheoin-gu, Yongin-si, Gyeonggi-do",4146110300,용인시청,4.14611E+24,031-324-9600,17019,,37.2408673,127.1779684,공공데이터,,,20230207,20230207
KCDCOPO22N000001353,관광지,축제,처인성문화제,41,경기도,41461,용인시 처인구,4146110300,,4.14612E+11,경기도 용인시 처인구 중부대로 1199(삼가동),경기도 용인시 처인구 삼가동 556 용인시청,"1199 Jungbu-daero, Cheoin-gu, Yongin-si, Gyeonggi-do",4146110300,용인시청,4.14611E+24,031-324-9600,17019,,37.2408673,127.1779684,공공데이터,,,20230207,20230207
KCDCOPO22N000001354,관광지,축제,할미성 대동제,41,경기도,41461,용인시 처인구,4146110300,,4.14612E+11,경기도 용인시 처인구 중부대로 1199(삼가동),경기도 용인시 처인구 삼가동 556 용인시청,"1199 Jungbu-daero, Cheoin-gu, Yongin-si, Gyeonggi-do",4146110300,용인시청,4.14611E+24,031-324-9600,17019,,37.2408673,127.1779684,공공데이터,,,20230207,20230207
KCDCOPO22N000001355,관광지,축제,김천국제가족연극제,47,경상북도,47150,김천시,4715011000,,4.71505E+11,경상북도 김천시 운동장길 3(삼락동),경상북도 김천시 삼락동 500-1 김천문화예술회관,"3 Undongjang-gil, Gimcheon-si, Gyeongsangbuk-do",4715011000,김천문화예술회관,4.71501E+24,054-439-8245,39524,,36.1382406,128.088634,공공데이터,,,20230207,20230207
KCDCOPO22N000001356,관광지,축제,2022 동아시아문화도시 경주 폐막식,47,경상북도,47130,경주시,4713012600,,4.71303E+11,경상북도 경주시 양정로 260(동천동),경상북도 경주시 동천동 800 경주시청,"260 Yangjeong-ro, Gyeongju-si, Gyeongsangbuk-do",4713012600,경주시청,4.71301E+24,054-760-2626,38102,,35.8561996,129.2247246,공공데이터,,,20230207,20230207
KCDCOPO22N000001357,관광지,축제,백제문화제,44,충청남도,44760,부여군,4476025032,구교리,4.47603E+11,충청남도 부여군 부여읍 백강로 148,충청남도 부여군 부여읍 구교리 17-4,"148 Baekgang-ro, Buyeo-eup, Buyeo-gun, Chungcheongnam-do",4476025032,,4.47603E+24,041-830-2208,33142,,36.2871885,126.9068136,공공데이터,,,20230207,20230207
KCDCOPO22N000001358,관광지,축제,대한민국 국향대전,46,전라남도,46860,함평군,4686025024,수호리,4.68603E+11,전라남도 함평군 함평읍 곤재로 27,전라남도 함평군 함평읍 수호리 1153-1 엑스포 주제영상관(사무실),"27 Gonjae-ro, Hampyeong-eup, Hampyeong-gun, Jeollanam-do",4686025024,엑스포 주제영상관(사무실),4.68603E+24,061-320-2238,57143,,35.0581392,126.5226056,공공데이터,,,20230207,20230207
KCDCOPO22N000001359,관광지,축제,나비대축제,46,전라남도,46860,함평군,4686025024,수호리,4.68603E+11,전라남도 함평군 함평읍 곤재로 27,전라남도 함평군 함평읍 수호리 1153-1 엑스포 주제영상관(사무실),"27 Gonjae-ro, Hampyeong-eup, Hampyeong-gun, Jeollanam-do",4686025024,엑스포 주제영상관(사무실),4.68603E+24,061-320-2238,57143,,35.0581392,126.5226056,공공데이터,,,20230207,20230207
KCDCOPO22N000001360,관광지,축제,여수영취산진달래체험행사,46,전라남도,46130,여수시,4613014400,,4.61305E+11,전라남도 여수시 흥국사길 160(중흥동),전라남도 여수시 중흥동 17 흥국사,"160 Heungguksa-gil, Yeosu-si, Jeollanam-do",4613014400,흥국사,4.61301E+24,061-659-4745,59615,,34.8228162,127.7016059,공공데이터,,,20230207,20230207
KCDCOPO22N000001361,관광지,축제,여수거북선축제,46,전라남도,46130,여수시,4613010700,,4.61303E+11,전라남도 여수시 이순신광장로 95(중앙동),전라남도 여수시 중앙동 385-2,"95 Isunsingwangjang-ro, Yeosu-si, Jeollanam-do",4613010700,,4.61301E+24,061-659-4743,59737,,34.7392245,127.7365808,공공데이터,,,20230207,20230207
KCDCOPO22N000001362,관광지,축제,여수여자만갯벌노을체험행사,46,전라남도,46130,여수시,4613031026,사곡리,4.61303E+11,전라남도 여수시 소라면 서부로 785-24,전라남도 여수시 소라면 사곡리 1198-7 장척마을회관,"785-24 Seobu-ro, Sora-myeon, Yeosu-si, Jeollanam-do",4613031026,장척마을회관,4.61303E+24,061-659-4744,59607,,34.7902433,127.5679754,공공데이터,,,20230207,20230207
KCDCOPO22N000001363,관광지,축제,거문도백도은빛바다체험행사,46,전라남도,46130,여수시,4613036021,거문리,4.61305E+11,전라남도 여수시 삼산면 거문길 28-10,전라남도 여수시 삼산면 거문리 128-1 삼산면사무소,"28-10 Geomun-gil, Samsan-myeon, Yeosu-si, Jeollanam-do",4613036021,삼산면사무소,4.61304E+24,061-659-4745,59790,,34.0257598,127.311945,공공데이터,,,20230207,20230207
